order_id,order_time,product_id,note_id,account_id,source_type,quantity,order_amount,order_status
order_004721,2026-06-26 13:30:00,prod_006,note_0030,acct_main_001,ad,1,53.25,shipped
order_004722,2026-06-26 22:00:00,prod_006,note_0030,acct_main_001,ad,2,106.54,shipped
order_004723,2026-06-26 23:30:00,prod_006,note_0030,acct_main_001,ad,3,171.39,completed
order_004724,2026-06-26 15:15:00,prod_006,note_0030,acct_main_001,ad,1,56.35,shipped
order_004725,2026-06-26 14:15:00,prod_006,note_0030,acct_main_001,ad,1,49.26,shipped
order_004726,2026-06-26 18:00:00,prod_006,note_0030,acct_main_001,ad,3,154.16,paid
order_004727,2026-06-26 12:15:00,prod_006,note_0030,acct_main_001,ad,1,55.18,paid
order_004728,2026-06-26 10:30:00,prod_006,note_0030,acct_main_001,ad,2,102.06,completed
order_004729,2026-06-26 15:30:00,prod_006,note_0030,acct_main_001,ad,3,152.41,shipped
order_004730,2026-06-26 14:45:00,prod_006,note_0030,acct_main_001,ad,2,110.54,completed
order_004731,2026-06-26 14:00:00,prod_006,note_0030,acct_main_001,ad,2,99.98,shipped
order_004732,2026-06-26 20:45:00,prod_006,note_0030,acct_main_001,ad,3,157.52,shipped
order_004733,2026-06-26 10:45:00,prod_006,note_0030,acct_main_001,ad,1,54.4,completed
order_004734,2026-06-26 17:30:00,prod_006,note_0030,acct_main_001,ad,3,161.89,paid
order_004735,2026-06-26 12:30:00,prod_006,note_0030,acct_main_001,ad,1,55.33,completed
order_004736,2026-06-26 17:30:00,prod_006,note_0030,acct_main_001,ad,1,49.75,paid
order_004737,2026-06-26 12:00:00,prod_006,note_0030,acct_main_001,ad,1,50.97,paid
order_004738,2026-06-26 12:00:00,prod_006,note_0030,acct_main_001,ad,2,106.62,paid
order_004739,2026-06-26 14:45:00,prod_006,note_0030,acct_main_001,ad,2,109.69,completed
order_004740,2026-06-26 11:00:00,prod_006,note_0030,acct_main_001,ad,2,109.45,shipped
order_004741,2026-06-26 17:45:00,prod_006,note_0030,acct_main_001,ad,2,111.59,completed
order_004742,2026-06-26 20:45:00,prod_006,note_0030,acct_main_001,ad,3,167.94,completed
order_004743,2026-06-26 21:45:00,prod_006,note_0030,acct_main_001,ad,2,109.3,shipped
order_004744,2026-06-26 16:15:00,prod_006,note_0030,acct_main_001,ad,1,55.44,paid
order_004745,2026-06-26 11:15:00,prod_006,note_0030,acct_main_001,ad,2,100.71,completed
order_004746,2026-06-26 23:30:00,prod_006,note_0030,acct_main_001,ad,1,54.51,completed
order_004747,2026-06-26 17:30:00,prod_006,note_0030,acct_main_001,ad,2,102.89,paid
order_004748,2026-06-26 15:15:00,prod_006,note_0030,acct_main_001,ad,1,49.45,paid
order_004749,2026-06-27 18:00:00,prod_006,note_0030,acct_main_001,ad,3,160.49,completed
order_004750,2026-06-27 13:30:00,prod_006,note_0030,acct_main_001,ad,3,150.84,shipped
order_004751,2026-06-27 10:30:00,prod_006,note_0030,acct_main_001,ad,1,55.27,paid
order_004752,2026-06-27 21:30:00,prod_006,note_0030,acct_main_001,ad,1,49.87,completed
order_004753,2026-06-27 22:30:00,prod_006,note_0030,acct_main_001,ad,1,53.06,paid
order_004754,2026-06-27 23:45:00,prod_006,note_0030,acct_main_001,ad,2,114.82,completed
order_004755,2026-06-27 18:00:00,prod_006,note_0030,acct_main_001,ad,2,109.41,completed
order_004756,2026-06-27 13:30:00,prod_006,note_0030,acct_main_001,ad,2,107.47,paid
order_004757,2026-06-27 10:30:00,prod_006,note_0030,acct_main_001,ad,1,52.7,shipped
order_004758,2026-06-27 13:30:00,prod_006,note_0030,acct_main_001,ad,2,99.94,shipped
order_004759,2026-06-27 15:00:00,prod_006,note_0030,acct_main_001,ad,1,55.04,shipped
order_004760,2026-06-27 08:30:00,prod_006,note_0030,acct_main_001,ad,2,103.76,paid
order_004761,2026-06-27 18:30:00,prod_006,note_0030,acct_main_001,ad,3,154.19,shipped
order_004762,2026-06-27 09:15:00,prod_006,note_0030,acct_main_001,ad,2,107.03,paid
order_004763,2026-06-27 09:30:00,prod_006,note_0030,acct_main_001,ad,3,160.98,shipped
order_004764,2026-06-27 09:00:00,prod_006,note_0030,acct_main_001,ad,2,104.67,completed
order_004765,2026-06-27 22:45:00,prod_006,note_0030,acct_main_001,ad,3,162.52,paid
order_004766,2026-06-27 13:15:00,prod_006,note_0030,acct_main_001,ad,2,107.51,shipped
order_004767,2026-06-27 17:15:00,prod_006,note_0030,acct_main_001,ad,3,154.91,completed
order_004768,2026-06-27 08:30:00,prod_006,note_0030,acct_main_001,ad,2,115.32,paid
order_004769,2026-06-27 09:00:00,prod_006,note_0030,acct_main_001,ad,1,54.23,shipped
order_004770,2026-06-27 19:45:00,prod_006,note_0030,acct_main_001,ad,2,115.22,shipped
order_004771,2026-06-27 10:30:00,prod_006,note_0030,acct_main_001,ad,2,109.38,paid
order_004772,2026-06-27 20:00:00,prod_006,note_0030,acct_main_001,ad,3,167.83,completed
order_004773,2026-06-27 16:00:00,prod_006,note_0030,acct_main_001,ad,3,164.36,paid
order_004774,2026-06-27 11:30:00,prod_006,note_0030,acct_main_001,ad,3,160.72,paid
order_004775,2026-06-28 15:00:00,prod_006,note_0030,acct_main_001,ad,3,170.9,shipped
order_004776,2026-06-28 13:00:00,prod_006,note_0030,acct_main_001,ad,3,150.71,shipped
order_004777,2026-06-28 08:15:00,prod_006,note_0030,acct_main_001,ad,2,99.33,completed
order_004778,2026-06-28 15:15:00,prod_006,note_0030,acct_main_001,ad,3,162.73,paid
order_004779,2026-06-28 14:15:00,prod_006,note_0030,acct_main_001,ad,1,53.7,shipped
order_004780,2026-06-28 09:15:00,prod_006,note_0030,acct_main_001,ad,2,108.03,paid
order_004781,2026-06-28 08:45:00,prod_006,note_0030,acct_main_001,ad,3,163.42,paid
order_004782,2026-06-28 15:00:00,prod_006,note_0030,acct_main_001,ad,2,110.78,completed
order_004783,2026-06-28 23:15:00,prod_006,note_0030,acct_main_001,ad,1,51.15,paid
order_004784,2026-06-28 18:15:00,prod_006,note_0030,acct_main_001,ad,1,49.75,paid
order_004785,2026-06-28 11:45:00,prod_006,note_0030,acct_main_001,ad,2,111.06,completed
order_004786,2026-06-28 15:45:00,prod_006,note_0030,acct_main_001,ad,2,104.16,paid
order_004787,2026-06-28 21:15:00,prod_006,note_0030,acct_main_001,ad,1,53.74,paid
order_004788,2026-06-28 11:00:00,prod_006,note_0030,acct_main_001,ad,2,104.23,shipped
order_004789,2026-06-28 09:45:00,prod_006,note_0030,acct_main_001,ad,2,111.96,completed
order_004790,2026-06-28 17:30:00,prod_006,note_0030,acct_main_001,ad,1,49.78,shipped
order_004791,2026-06-28 14:30:00,prod_006,note_0030,acct_main_001,ad,2,100.53,paid
order_004792,2026-06-28 16:15:00,prod_006,note_0030,acct_main_001,ad,2,104.15,completed
order_004793,2026-06-28 14:00:00,prod_006,note_0030,acct_main_001,ad,2,104.99,shipped
order_004794,2026-06-28 17:45:00,prod_006,note_0030,acct_main_001,ad,2,104.4,shipped
order_004795,2026-06-28 17:30:00,prod_006,note_0030,acct_main_001,ad,1,51.62,paid
order_004796,2026-06-28 19:00:00,prod_006,note_0030,acct_main_001,ad,3,151.2,completed
order_004797,2026-06-28 18:45:00,prod_006,note_0030,acct_main_001,ad,1,54.55,completed
order_004798,2026-06-28 08:00:00,prod_006,note_0030,acct_main_001,ad,3,148.84,completed
order_004799,2026-06-28 12:00:00,prod_006,note_0030,acct_main_001,ad,1,56.64,completed
order_004800,2026-06-29 15:30:00,prod_006,note_0030,acct_main_001,ad,3,165.91,paid
order_004801,2026-06-29 10:00:00,prod_006,note_0030,acct_main_001,ad,3,161.82,completed
order_004802,2026-06-30 18:45:00,prod_006,note_0030,acct_main_001,ad,1,50.19,shipped
order_004803,2026-06-30 10:00:00,prod_006,note_0030,acct_main_001,ad,1,57.65,completed
order_004804,2026-06-30 13:45:00,prod_006,note_0030,acct_main_001,ad,3,160.18,shipped
order_004805,2026-06-30 14:30:00,prod_006,note_0030,acct_main_001,ad,2,106.32,paid
order_004806,2026-06-30 17:00:00,prod_006,note_0030,acct_main_001,ad,1,53.5,shipped
order_004807,2026-06-30 12:45:00,prod_006,note_0030,acct_main_001,ad,1,51.86,paid
order_004808,2026-06-30 13:15:00,prod_006,note_0030,acct_main_001,ad,3,170.97,paid
order_004809,2026-07-01 20:00:00,prod_006,note_0030,acct_main_001,ad,1,49.31,paid
order_004810,2026-07-01 08:15:00,prod_006,note_0030,acct_main_001,ad,3,173.24,paid
order_004811,2026-07-01 22:30:00,prod_006,note_0030,acct_main_001,ad,3,159.01,completed
order_004812,2026-07-01 10:15:00,prod_006,note_0030,acct_main_001,ad,3,170.76,paid
order_004813,2026-07-01 17:45:00,prod_006,note_0030,acct_main_001,ad,3,172.07,shipped
order_004814,2026-07-01 16:30:00,prod_006,note_0030,acct_main_001,ad,3,158.48,completed
order_004815,2026-07-01 20:30:00,prod_006,note_0030,acct_main_001,ad,3,152.73,completed
order_004816,2026-07-01 23:30:00,prod_006,note_0030,acct_main_001,ad,2,98.68,completed
order_004817,2026-07-03 09:45:00,prod_006,note_0030,acct_main_001,ad,2,110.75,shipped
order_004818,2026-07-05 16:00:00,prod_006,note_0030,acct_main_001,ad,2,114.77,shipped
order_004819,2026-07-05 22:00:00,prod_006,note_0030,acct_main_001,ad,3,149.46,shipped
order_004820,2026-07-05 17:15:00,prod_006,note_0030,acct_main_001,ad,2,102.97,paid
order_004821,2026-07-05 17:00:00,prod_006,note_0030,acct_main_001,ad,2,103.6,completed
order_004822,2026-07-05 09:30:00,prod_006,note_0030,acct_main_001,ad,2,104.88,shipped
order_004823,2026-07-05 17:15:00,prod_006,note_0030,acct_main_001,ad,1,49.89,paid
order_004824,2026-07-05 18:00:00,prod_006,note_0030,acct_main_001,ad,2,102.43,shipped
order_004825,2026-07-05 21:15:00,prod_006,note_0030,acct_main_001,ad,3,155.46,shipped
order_004826,2026-07-05 22:15:00,prod_006,note_0030,acct_main_001,ad,3,166.48,completed
order_004827,2026-07-05 19:30:00,prod_006,note_0030,acct_main_001,ad,2,100.57,completed
order_004828,2026-07-06 16:45:00,prod_006,note_0030,acct_main_001,ad,1,56.36,shipped
order_004829,2026-07-06 22:45:00,prod_006,note_0030,acct_main_001,ad,3,168.31,shipped
order_004830,2026-07-08 23:30:00,prod_006,note_0030,acct_main_001,ad,3,162.28,completed
order_004831,2026-07-08 08:30:00,prod_006,note_0030,acct_main_001,ad,1,50.87,paid
order_004832,2026-07-08 14:30:00,prod_006,note_0030,acct_main_001,ad,3,173.54,paid
order_004833,2026-07-08 12:45:00,prod_006,note_0030,acct_main_001,ad,2,111.74,completed
order_004834,2026-07-08 23:00:00,prod_006,note_0030,acct_main_001,ad,1,49.67,completed
order_004835,2026-07-08 16:30:00,prod_006,note_0030,acct_main_001,ad,1,56.86,shipped
order_004836,2026-07-09 21:15:00,prod_006,note_0030,acct_main_001,ad,3,167.7,paid
order_004837,2026-07-09 15:15:00,prod_006,note_0030,acct_main_001,ad,1,49.48,shipped
order_004838,2026-07-09 16:45:00,prod_006,note_0030,acct_main_001,ad,2,102.65,paid
order_004839,2026-07-10 10:00:00,prod_006,note_0030,acct_main_001,ad,2,100.9,paid
order_004840,2026-07-10 19:30:00,prod_006,note_0030,acct_main_001,ad,2,115.16,paid
order_004841,2026-07-11 13:45:00,prod_006,note_0030,acct_main_001,ad,3,170.62,shipped
order_004842,2026-07-12 20:15:00,prod_006,note_0030,acct_main_001,ad,3,170.73,paid
order_004843,2026-07-12 12:45:00,prod_006,note_0030,acct_main_001,ad,3,152.49,shipped
order_004844,2026-07-12 21:15:00,prod_006,note_0030,acct_main_001,ad,3,164.13,paid
order_004845,2026-07-12 22:00:00,prod_006,note_0030,acct_main_001,ad,3,156.36,shipped
order_004846,2026-07-12 08:30:00,prod_006,note_0030,acct_main_001,ad,1,53.43,paid
order_004847,2026-07-13 09:00:00,prod_006,note_0030,acct_main_001,ad,2,110.09,shipped
order_004848,2026-07-13 18:15:00,prod_006,note_0030,acct_main_001,ad,1,56.22,paid
order_004849,2026-07-13 22:45:00,prod_006,note_0030,acct_main_001,ad,2,113.99,shipped
order_004850,2026-07-14 09:45:00,prod_006,note_0030,acct_main_001,ad,3,167.43,completed
order_004851,2026-07-14 21:30:00,prod_006,note_0030,acct_main_001,ad,1,53.29,paid
order_004852,2026-07-14 13:45:00,prod_006,note_0030,acct_main_001,ad,3,160.11,paid
order_004853,2026-07-14 15:00:00,prod_006,note_0030,acct_main_001,ad,2,111.0,completed
order_004854,2026-07-14 22:45:00,prod_006,note_0030,acct_main_001,ad,2,114.74,paid
order_004855,2026-06-29 17:15:00,prod_004,note_0031,acct_main_001,organic,2,609.25,completed
order_004856,2026-06-29 18:15:00,prod_004,note_0031,acct_main_001,organic,2,638.96,shipped
order_004857,2026-06-29 08:15:00,prod_004,note_0031,acct_main_001,organic,3,1062.29,shipped
order_004858,2026-06-29 11:30:00,prod_004,note_0031,acct_main_001,organic,3,911.9,completed
order_004859,2026-06-29 23:00:00,prod_004,note_0031,acct_main_001,organic,1,339.54,paid
order_004860,2026-06-29 13:30:00,prod_004,note_0031,acct_main_001,organic,1,303.66,shipped
order_004861,2026-06-29 15:00:00,prod_004,note_0031,acct_main_001,organic,3,917.36,shipped
order_004862,2026-06-29 18:30:00,prod_004,note_0031,acct_main_001,organic,1,334.23,completed
order_004863,2026-06-29 15:00:00,prod_004,note_0031,acct_main_001,organic,3,1054.41,paid
order_004864,2026-06-29 23:15:00,prod_004,note_0031,acct_main_001,organic,3,1058.18,paid
order_004865,2026-06-29 08:45:00,prod_004,note_0031,acct_main_001,organic,2,637.66,shipped
order_004866,2026-06-29 22:00:00,prod_004,note_0031,acct_main_001,organic,1,325.61,shipped
order_004867,2026-06-30 11:15:00,prod_004,note_0031,acct_main_001,organic,1,323.17,completed
order_004868,2026-06-30 10:00:00,prod_004,note_0031,acct_main_001,organic,3,1040.59,paid
order_004869,2026-06-30 15:30:00,prod_004,note_0031,acct_main_001,organic,2,696.8,paid
order_004870,2026-06-30 08:15:00,prod_004,note_0031,acct_main_001,organic,1,311.67,completed
order_004871,2026-06-30 15:00:00,prod_004,note_0031,acct_main_001,organic,2,683.2,paid
order_004872,2026-06-30 21:15:00,prod_004,note_0031,acct_main_001,organic,2,633.01,completed
order_004873,2026-06-30 15:30:00,prod_004,note_0031,acct_main_001,organic,2,626.29,completed
order_004874,2026-06-30 09:45:00,prod_004,note_0031,acct_main_001,organic,1,332.12,completed
order_004875,2026-06-30 09:30:00,prod_004,note_0031,acct_main_001,organic,2,616.38,completed
order_004876,2026-07-01 18:30:00,prod_004,note_0031,acct_main_001,organic,3,1063.85,paid
order_004877,2026-07-01 11:30:00,prod_004,note_0031,acct_main_001,organic,3,1004.44,shipped
order_004878,2026-07-02 18:30:00,prod_004,note_0031,acct_main_001,organic,1,351.77,shipped
order_004879,2026-07-02 20:00:00,prod_004,note_0031,acct_main_001,organic,3,926.66,paid
order_004880,2026-07-02 16:00:00,prod_004,note_0031,acct_main_001,organic,1,310.94,shipped
order_004881,2026-07-03 11:30:00,prod_004,note_0031,acct_main_001,organic,3,1058.95,paid
order_004882,2026-07-04 16:45:00,prod_004,note_0031,acct_main_001,organic,2,673.42,shipped
order_004883,2026-07-04 09:45:00,prod_004,note_0031,acct_main_001,organic,2,696.93,completed
order_004884,2026-07-04 15:15:00,prod_004,note_0031,acct_main_001,organic,3,915.61,shipped
order_004885,2026-07-04 12:30:00,prod_004,note_0031,acct_main_001,organic,1,341.92,paid
order_004886,2026-07-04 16:15:00,prod_004,note_0031,acct_main_001,organic,1,308.65,shipped
order_004887,2026-07-04 19:15:00,prod_004,note_0031,acct_main_001,organic,2,700.68,completed
order_004888,2026-07-04 18:30:00,prod_004,note_0031,acct_main_001,organic,2,621.05,paid
order_004889,2026-07-05 20:00:00,prod_004,note_0031,acct_main_001,organic,1,311.79,paid
order_004890,2026-07-06 14:30:00,prod_004,note_0031,acct_main_001,organic,2,619.18,shipped
order_004891,2026-07-06 14:15:00,prod_004,note_0031,acct_main_001,organic,2,610.63,completed
order_004892,2026-07-08 15:00:00,prod_004,note_0031,acct_main_001,organic,2,609.24,paid
order_004893,2026-07-08 21:30:00,prod_004,note_0031,acct_main_001,organic,2,651.28,completed
order_004894,2026-07-08 16:00:00,prod_004,note_0031,acct_main_001,organic,2,687.75,shipped
order_004895,2026-07-08 22:45:00,prod_004,note_0031,acct_main_001,organic,3,989.72,paid
order_004896,2026-07-08 11:30:00,prod_004,note_0031,acct_main_001,organic,1,323.77,shipped
order_004897,2026-07-10 17:00:00,prod_004,note_0031,acct_main_001,organic,1,306.36,paid
order_004898,2026-07-10 08:15:00,prod_004,note_0031,acct_main_001,organic,3,949.91,shipped
order_004899,2026-07-10 12:15:00,prod_004,note_0031,acct_main_001,organic,3,937.06,completed
order_004900,2026-07-10 22:00:00,prod_004,note_0031,acct_main_001,organic,3,1056.34,completed
order_004901,2026-07-10 16:45:00,prod_004,note_0031,acct_main_001,organic,2,694.17,shipped
order_004902,2026-07-10 12:30:00,prod_004,note_0031,acct_main_001,organic,2,662.36,completed
order_004903,2026-07-10 23:00:00,prod_004,note_0031,acct_main_001,organic,2,695.05,shipped
order_004904,2026-07-12 21:45:00,prod_004,note_0031,acct_main_001,organic,3,1049.3,completed
order_004905,2026-07-13 17:15:00,prod_004,note_0031,acct_main_001,organic,2,652.9,shipped
order_004906,2026-07-13 17:00:00,prod_004,note_0031,acct_main_001,organic,2,609.91,paid
order_004907,2026-07-13 12:45:00,prod_004,note_0031,acct_main_001,organic,3,985.88,shipped
order_004908,2026-07-13 19:30:00,prod_004,note_0031,acct_main_001,organic,1,337.57,paid
order_004909,2026-07-13 17:45:00,prod_004,note_0031,acct_main_001,organic,3,970.5,paid
order_004910,2026-07-14 10:15:00,prod_004,note_0031,acct_main_001,organic,1,336.51,paid
order_004911,2026-07-14 08:45:00,prod_004,note_0031,acct_main_001,organic,2,682.56,shipped
order_004912,2026-07-14 20:45:00,prod_004,note_0031,acct_main_001,organic,2,680.1,shipped
order_004913,2026-07-03 14:30:00,prod_003,note_0032,acct_main_001,organic,3,782.93,shipped
order_004914,2026-07-03 14:00:00,prod_003,note_0032,acct_main_001,organic,1,253.11,shipped
order_004915,2026-07-03 15:45:00,prod_003,note_0032,acct_main_001,organic,1,284.64,paid
order_004916,2026-07-03 18:30:00,prod_003,note_0032,acct_main_001,organic,3,783.55,completed
order_004917,2026-07-03 16:30:00,prod_003,note_0032,acct_main_001,organic,3,866.9,completed
order_004918,2026-07-03 17:15:00,prod_003,note_0032,acct_main_001,organic,3,804.85,completed
order_004919,2026-07-03 13:15:00,prod_003,note_0032,acct_main_001,organic,1,293.3,shipped
order_004920,2026-07-03 14:15:00,prod_003,note_0032,acct_main_001,organic,3,833.42,completed
order_004921,2026-07-03 10:15:00,prod_003,note_0032,acct_main_001,organic,1,278.03,paid
order_004922,2026-07-03 09:15:00,prod_003,note_0032,acct_main_001,organic,3,835.19,shipped
order_004923,2026-07-03 15:15:00,prod_003,note_0032,acct_main_001,organic,3,795.81,shipped
order_004924,2026-07-03 12:00:00,prod_003,note_0032,acct_main_001,organic,3,790.46,paid
order_004925,2026-07-03 21:30:00,prod_003,note_0032,acct_main_001,organic,2,567.23,shipped
order_004926,2026-07-03 16:45:00,prod_003,note_0032,acct_main_001,organic,3,836.79,shipped
order_004927,2026-07-03 12:15:00,prod_003,note_0032,acct_main_001,organic,1,256.7,shipped
order_004928,2026-07-03 18:30:00,prod_003,note_0032,acct_main_001,organic,1,251.87,paid
order_004929,2026-07-03 13:45:00,prod_003,note_0032,acct_main_001,organic,1,267.37,paid
order_004930,2026-07-03 17:00:00,prod_003,note_0032,acct_main_001,organic,1,254.04,shipped
order_004931,2026-07-03 14:30:00,prod_003,note_0032,acct_main_001,organic,1,288.64,paid
order_004932,2026-07-03 09:15:00,prod_003,note_0032,acct_main_001,organic,3,781.51,shipped
order_004933,2026-07-03 09:45:00,prod_003,note_0032,acct_main_001,organic,2,540.36,shipped
order_004934,2026-07-03 15:15:00,prod_003,note_0032,acct_main_001,organic,3,792.62,shipped
order_004935,2026-07-03 15:45:00,prod_003,note_0032,acct_main_001,organic,3,839.52,paid
order_004936,2026-07-03 16:30:00,prod_003,note_0032,acct_main_001,organic,2,528.25,completed
order_004937,2026-07-03 10:00:00,prod_003,note_0032,acct_main_001,organic,1,275.38,paid
order_004938,2026-07-03 13:00:00,prod_003,note_0032,acct_main_001,organic,2,544.71,paid
order_004939,2026-07-03 23:30:00,prod_003,note_0032,acct_main_001,organic,2,502.64,completed
order_004940,2026-07-03 23:15:00,prod_003,note_0032,acct_main_001,organic,2,557.25,shipped
order_004941,2026-07-03 12:30:00,prod_003,note_0032,acct_main_001,organic,3,793.88,paid
order_004942,2026-07-03 18:00:00,prod_003,note_0032,acct_main_001,organic,3,839.8,completed
order_004943,2026-07-03 09:30:00,prod_003,note_0032,acct_main_001,organic,2,567.25,completed
order_004944,2026-07-04 22:45:00,prod_003,note_0032,acct_main_001,organic,3,775.93,completed
order_004945,2026-07-04 19:30:00,prod_003,note_0032,acct_main_001,organic,1,264.76,paid
order_004946,2026-07-04 15:45:00,prod_003,note_0032,acct_main_001,organic,3,873.33,shipped
order_004947,2026-07-04 14:00:00,prod_003,note_0032,acct_main_001,organic,1,292.55,shipped
order_004948,2026-07-04 13:00:00,prod_003,note_0032,acct_main_001,organic,2,517.21,completed
order_004949,2026-07-04 19:45:00,prod_003,note_0032,acct_main_001,organic,3,827.53,paid
order_004950,2026-07-04 17:00:00,prod_003,note_0032,acct_main_001,organic,3,759.49,completed
order_004951,2026-07-04 08:00:00,prod_003,note_0032,acct_main_001,organic,1,268.52,completed
order_004952,2026-07-04 09:00:00,prod_003,note_0032,acct_main_001,organic,2,532.42,paid
order_004953,2026-07-04 14:15:00,prod_003,note_0032,acct_main_001,organic,1,287.74,shipped
order_004954,2026-07-04 10:45:00,prod_003,note_0032,acct_main_001,organic,1,278.9,shipped
order_004955,2026-07-04 09:15:00,prod_003,note_0032,acct_main_001,organic,3,811.47,completed
order_004956,2026-07-04 21:30:00,prod_003,note_0032,acct_main_001,organic,2,582.59,completed
order_004957,2026-07-04 14:00:00,prod_003,note_0032,acct_main_001,organic,2,520.04,paid
order_004958,2026-07-04 14:15:00,prod_003,note_0032,acct_main_001,organic,3,854.42,completed
order_004959,2026-07-04 13:00:00,prod_003,note_0032,acct_main_001,organic,2,506.4,paid
order_004960,2026-07-04 14:15:00,prod_003,note_0032,acct_main_001,organic,1,293.45,shipped
order_004961,2026-07-04 15:30:00,prod_003,note_0032,acct_main_001,organic,2,542.85,shipped
order_004962,2026-07-04 11:15:00,prod_003,note_0032,acct_main_001,organic,1,261.32,shipped
order_004963,2026-07-04 22:00:00,prod_003,note_0032,acct_main_001,organic,1,253.07,completed
order_004964,2026-07-04 15:45:00,prod_003,note_0032,acct_main_001,organic,1,263.46,shipped
order_004965,2026-07-04 08:00:00,prod_003,note_0032,acct_main_001,organic,1,262.39,completed
order_004966,2026-07-04 23:00:00,prod_003,note_0032,acct_main_001,organic,2,539.95,shipped
order_004967,2026-07-04 10:30:00,prod_003,note_0032,acct_main_001,organic,2,520.08,completed
order_004968,2026-07-04 16:30:00,prod_003,note_0032,acct_main_001,organic,2,554.34,shipped
order_004969,2026-07-04 16:15:00,prod_003,note_0032,acct_main_001,organic,2,511.12,paid
order_004970,2026-07-04 08:45:00,prod_003,note_0032,acct_main_001,organic,2,564.31,paid
order_004971,2026-07-04 10:30:00,prod_003,note_0032,acct_main_001,organic,2,538.44,completed
order_004972,2026-07-04 17:45:00,prod_003,note_0032,acct_main_001,organic,3,780.77,paid
order_004973,2026-07-04 18:00:00,prod_003,note_0032,acct_main_001,organic,1,255.67,completed
order_004974,2026-07-04 13:00:00,prod_003,note_0032,acct_main_001,organic,1,284.98,paid
order_004975,2026-07-04 14:45:00,prod_003,note_0032,acct_main_001,organic,2,549.16,completed
order_004976,2026-07-04 13:15:00,prod_003,note_0032,acct_main_001,organic,1,259.01,completed
order_004977,2026-07-04 08:00:00,prod_003,note_0032,acct_main_001,organic,3,793.94,completed
order_004978,2026-07-04 19:45:00,prod_003,note_0032,acct_main_001,organic,1,283.7,completed
order_004979,2026-07-04 16:15:00,prod_003,note_0032,acct_main_001,organic,1,258.42,paid
order_004980,2026-07-04 23:00:00,prod_003,note_0032,acct_main_001,organic,2,545.33,shipped
order_004981,2026-07-04 10:30:00,prod_003,note_0032,acct_main_001,organic,3,833.62,completed
order_004982,2026-07-04 10:00:00,prod_003,note_0032,acct_main_001,organic,2,553.74,completed
order_004983,2026-07-04 10:45:00,prod_003,note_0032,acct_main_001,organic,1,277.28,shipped
order_004984,2026-07-04 09:00:00,prod_003,note_0032,acct_main_001,organic,1,256.85,completed
order_004985,2026-07-04 18:30:00,prod_003,note_0032,acct_main_001,organic,2,548.04,paid
order_004986,2026-07-04 19:15:00,prod_003,note_0032,acct_main_001,organic,1,250.65,paid
order_004987,2026-07-04 15:00:00,prod_003,note_0032,acct_main_001,organic,2,561.0,shipped
order_004988,2026-07-04 23:45:00,prod_003,note_0032,acct_main_001,organic,3,829.71,completed
order_004989,2026-07-04 17:45:00,prod_003,note_0032,acct_main_001,organic,3,827.35,completed
order_004990,2026-07-04 10:00:00,prod_003,note_0032,acct_main_001,organic,2,544.46,shipped
order_004991,2026-07-04 12:15:00,prod_003,note_0032,acct_main_001,organic,2,517.0,shipped
order_004992,2026-07-04 10:15:00,prod_003,note_0032,acct_main_001,organic,3,766.27,completed
order_004993,2026-07-04 18:00:00,prod_003,note_0032,acct_main_001,organic,2,535.43,paid
order_004994,2026-07-04 13:30:00,prod_003,note_0032,acct_main_001,organic,3,777.87,paid
order_004995,2026-07-04 21:45:00,prod_003,note_0032,acct_main_001,organic,3,773.31,shipped
order_004996,2026-07-04 12:45:00,prod_003,note_0032,acct_main_001,organic,1,287.89,completed
order_004997,2026-07-04 19:45:00,prod_003,note_0032,acct_main_001,organic,3,773.53,completed
order_004998,2026-07-04 09:00:00,prod_003,note_0032,acct_main_001,organic,3,820.21,completed
order_004999,2026-07-04 12:00:00,prod_003,note_0032,acct_main_001,organic,2,587.78,shipped
order_005000,2026-07-04 13:30:00,prod_003,note_0032,acct_main_001,organic,1,254.69,completed
order_005001,2026-07-04 17:45:00,prod_003,note_0032,acct_main_001,organic,3,769.39,completed
order_005002,2026-07-04 17:15:00,prod_003,note_0032,acct_main_001,organic,1,259.8,shipped
order_005003,2026-07-04 18:45:00,prod_003,note_0032,acct_main_001,organic,1,282.51,paid
order_005004,2026-07-04 18:15:00,prod_003,note_0032,acct_main_001,organic,3,780.64,shipped
order_005005,2026-07-04 17:45:00,prod_003,note_0032,acct_main_001,organic,2,532.93,completed
order_005006,2026-07-04 23:00:00,prod_003,note_0032,acct_main_001,organic,3,816.48,shipped
order_005007,2026-07-05 15:15:00,prod_003,note_0032,acct_main_001,organic,2,516.82,shipped
order_005008,2026-07-05 13:30:00,prod_003,note_0032,acct_main_001,organic,2,525.98,paid
order_005009,2026-07-05 15:00:00,prod_003,note_0032,acct_main_001,organic,3,825.18,shipped
order_005010,2026-07-05 14:15:00,prod_003,note_0032,acct_main_001,organic,1,279.21,completed
order_005011,2026-07-05 22:30:00,prod_003,note_0032,acct_main_001,organic,1,279.99,shipped
order_005012,2026-07-05 19:30:00,prod_003,note_0032,acct_main_001,organic,3,791.31,completed
order_005013,2026-07-05 10:00:00,prod_003,note_0032,acct_main_001,organic,2,562.53,shipped
order_005014,2026-07-05 21:45:00,prod_003,note_0032,acct_main_001,organic,3,852.28,completed
